Pulgarcito 75 (1-11-1982)|Pag44-45| Pasatiempos|||
Pulgarcito 75 (1-11-1982)|Pag44-45| Pasatiempos|||
Pulgarcito 75 (1-11-1982)|Pag46-48|" Cacharrilandia ""sin título"" cámara con truco + seta premiada"|||
Pulgarcito 75 (1-11-1982)|Pag46-48|" Cacharrilandia ""sin título"" cámara con truco + seta premiada"|||
Pulgarcito 75 (1-11-1982)|Pag49| Pasatiempos|||
Pulgarcito 75 (1-11-1982)|Pag49| Pasatiempos|||
Pulgarcito 75 (1-11-1982)|Pag50-51|" Lanitas ""sin título"" Lanitas reclama día festivo"|||
Pulgarcito 75 (1-11-1982)|Pag50-51|" Lanitas ""sin título"" Lanitas reclama día festivo"|||
Pulgarcito 75 (1-11-1982)|Pag52-55|" Cinco Amiguetes ""sin título"" Trampa al matón"|||
Pulgarcito 75 (1-11-1982)|Pag52-55|" Cinco Amiguetes ""sin título"" Trampa al matón"|||
Pulgarcito 75 (1-11-1982)|Pag56-62|" El oso Barny, Blas y Teddy ""Un magnífico perro de caza""X?"|||
Pulgarcito 75 (1-11-1982)|Pag56-62|" El oso Barny, Blas y Teddy ""Un magnífico perro de caza""X?"|||
Pulgarcito 75 (1-11-1982)|Pag63| Pasatiempos|||
Pulgarcito 75 (1-11-1982)|Pag63| Pasatiempos|||
Pulgarcito 75 (1-11-1982)|Pag64-66|" Profesor Tragacanto ""sin título"" la apuesta cierracole"|||
Pulgarcito 75 (1-11-1982)|Pag64-66|" Profesor Tragacanto ""sin título"" la apuesta cierracole"|||
Pulgarcito 75 (1-11-1982)|Pag67| Pasatiempos|||
Pulgarcito 75 (1-11-1982)|Pag67| Pasatiempos|||
Pulgarcito 75 (1-11-1982)|Pag68-74|" Pardo y Pardito ""El salvaje Oeste"" 107732"|||
Pulgarcito 75 (1-11-1982)|Pag68-74|" Pardo y Pardito ""El salvaje Oeste"" 107732"|||
Pulgarcito 75 (1-11-1982)|Pag75| 2 gags de media página|||
Pulgarcito 75 (1-11-1982)|Pag75| 2 gags de media página|||
Pulgarcito 75 (1-11-1982)|Pag76-81|" Anibal ""sin título"" cachorro con pedigree"|||
Pulgarcito 75 (1-11-1982)|Pag76-81|" Anibal ""sin título"" cachorro con pedigree"|||
Pulgarcito 75 (1-11-1982)|Pag82-97| Los trabajos de Enriquito (JAN)|||
Pulgarcito 75 (1-11-1982)|Pag82-97| Los trabajos de Enriquito (JAN)|||
Pulgarcito 75 (1-11-1982)|Pag98-99| Pasatiempos|||
Pulgarcito 75 (1-11-1982)|Pag98-99| Pasatiempos|||
Pulgarcito 75 (1-11-1982)|Portada| Tom, Jerry y Tuffy|||
Pulgarcito 75 (1-11-1982)|Portada| Tom, Jerry y Tuffy|||
Pulgarcito 76 (08/11/1982)|Contraportada| Orejito sin título sombrero para ordeñar 107933|||
Pulgarcito 76 (08/11/1982)|Contraportada| Orejito sin título sombrero para ordeñar 107933|||
Pulgarcito 76 (08/11/1982)|Pág15-18| Cuento Jan ojos punto col·lección Heidi 5 Los Dos Gemelos sin numerito|||
Pulgarcito 76 (08/11/1982)|Pág15-18| Cuento Jan ojos punto col·lección Heidi 5 Los Dos Gemelos sin numerito|||
Pulgarcito 76 (08/11/1982)|Pág19| Pasatiempos Flor|||
Pulgarcito 76 (08/11/1982)|Pág19| Pasatiempos Flor|||
Pulgarcito 76 (08/11/1982)|Pág2 Pasatiempos canguro + mancheta de la revista||||
Pulgarcito 76 (08/11/1982)|Pág2 Pasatiempos canguro + mancheta de la revista||||
Pulgarcito 76 (08/11/1982)|Pág20-27| Rufo, El Perro de las Praderas sin título Siguiendo la pista 200440|||
Pulgarcito 76 (08/11/1982)|Pág20-27| Rufo, El Perro de las Praderas sin título Siguiendo la pista 200440|||
Pulgarcito 76 (08/11/1982)|Pág28| Pasatiempos perro en patinete|||
Pulgarcito 76 (08/11/1982)|Pág28| Pasatiempos perro en patinete|||
Pulgarcito 76 (08/11/1982)|Pág29| ¡Esta es tu página, amiguito! ¡Envíanos tu dibujo y lo publicaremos!|||
Pulgarcito 76 (08/11/1982)|Pág29| ¡Esta es tu página, amiguito! ¡Envíanos tu dibujo y lo publicaremos!|||
Pulgarcito 76 (08/11/1982)|Pág30-49| Sopa de Pitufos episodio 1 sin numerito|||
Pulgarcito 76 (08/11/1982)|Pág30-49| Sopa de Pitufos episodio 1 sin numerito|||
Pulgarcito 76 (08/11/1982)|Pág3-14| Las Aventuras de Tom sin título1 Barbero 200329; sin título2 Canguros 200331|||
Pulgarcito 76 (08/11/1982)|Pág3-14| Las Aventuras de Tom sin título1 Barbero 200329; sin título2 Canguros 200331|||
Pulgarcito 76 (08/11/1982)|Pág50-51| Lanitas sin título SuperLanitas|||
Pulgarcito 76 (08/11/1982)|Pág50-51| Lanitas sin título SuperLanitas|||
Pulgarcito 76 (08/11/1982)|Pág52-55| Cinco Amiguetes sin título Salto de altura|||
Pulgarcito 76 (08/11/1982)|Pág52-55| Cinco Amiguetes sin título Salto de altura|||
Pulgarcito 76 (08/11/1982)|Pág56-62| El oso Barny con Blas y Teddy sin título Iniciativa 200415|||
Pulgarcito 76 (08/11/1982)|Pág56-62| El oso Barny con Blas y Teddy sin título Iniciativa 200415|||
Pulgarcito 76 (08/11/1982)|Pág63| Pasatiempos patito|||
Pulgarcito 76 (08/11/1982)|Pág63| Pasatiempos patito|||
Pulgarcito 76 (08/11/1982)|Pág64-66| El professor Tragacanto sin título Consultorio radiofónico|||
Pulgarcito 76 (08/11/1982)|Pág64-66| El professor Tragacanto sin título Consultorio radiofónico|||
Pulgarcito 76 (08/11/1982)|Pág67| Pasatiempos niña salta a la comba|||
Pulgarcito 76 (08/11/1982)|Pág67| Pasatiempos niña salta a la comba|||
Pulgarcito 76 (08/11/1982)|Pag68-74| Pardo y Pardito en A la Caza del Zorro 200392|||
Pulgarcito 76 (08/11/1982)|Pag68-74| Pardo y Pardito en A la Caza del Zorro 200392|||
Pulgarcito 76 (08/11/1982)|Pág75| Pasatiempos elefante en hamaca|||
Pulgarcito 76 (08/11/1982)|Pág75| Pasatiempos elefante en hamaca|||
Pulgarcito 76 (08/11/1982)|Pag76-81| Aníbal sin título Cazaç|||
Pulgarcito 76 (08/11/1982)|Pag76-81| Aníbal sin título Cazaç|||
Pulgarcito 76 (08/11/1982)|Pág82-97| Cuento Jan ojos punto col·lección Heidi 10 Los Cisnes Salvajes|||
Pulgarcito 76 (08/11/1982)|Pág82-97| Cuento Jan ojos punto col·lección Heidi 10 Los Cisnes Salvajes|||
Pulgarcito 76 (08/11/1982)|Pág97| Pasatiempois felino|||
Pulgarcito 76 (08/11/1982)|Pág97| Pasatiempois felino|||
Pulgarcito 76 (08/11/1982)|Pág98| Pasatiempos rompecabezas caracol|||
Pulgarcito 76 (08/11/1982)|Pág98| Pasatiempos rompecabezas caracol|||
Pulgarcito 76 (08/11/1982)|Portada| Tom, Jerry y Tuffy calentándose junto al hogar + código de barras ISSN|||
Pulgarcito 76 (08/11/1982)|Portada| Tom, Jerry y Tuffy calentándose junto al hogar + código de barras ISSN|||
Pulgarcito 76 (08/11/1982)|Precio| 75 pts|||
Pulgarcito 76 (08/11/1982)|Precio| 75 pts|||
Pulgarcito 77 (15-11-1982)|AÑO II 75 pts.||||
Pulgarcito 77 (15-11-1982)|Pag100|" Orejito ""sin título"" vigilante incompetente + cantando a dúo"|||
Pulgarcito 77 (15-11-1982)|Pag15| Pasatiempos|||
Pulgarcito 77 (15-11-1982)|Pag16-25|" Tom y Jerry ""sin título"" Limpieza general + perrito abandonado (serie mosqueteros)"|||
Pulgarcito 77 (15-11-1982)|Pag2| Pasatiempos y cuadro de la revista|||
Pulgarcito 77 (15-11-1982)|Pag26-27| Pasatiempos|||
Pulgarcito 77 (15-11-1982)|Pag28-47|" Los Pitufos ""Sopa de Pitufos"" (2°episodio)"|||
Pulgarcito 77 (15-11-1982)|Pag3-14|" Pulgarcito ""El traje nuevo del Emperador"" 0293X"|||
Pulgarcito 77 (15-11-1982)|Pag48-49| Pasatiempos|||
Pulgarcito 77 (15-11-1982)|Pag50-51|" Lanitas ""sin título"" La valla"|||
Pulgarcito 77 (15-11-1982)|Pag52-55|" Cinco Amiguetes ""sin título"" Baño a Pirata"|||
Pulgarcito 77 (15-11-1982)|Pag56-67|" El oso Barny y el burrito Benny ""sin título"" protegiendo el sendero 200454"|||
Pulgarcito 77 (15-11-1982)|Pag68-73|" Profesor Tragacanto ""sin título"" Pastel cumpleaños Tragacanto + dibujo artístico"|||
Pulgarcito 77 (15-11-1982)|Pag74-75|" Cacharrilandia ""sin título"" Red cazamariposas"|||
Pulgarcito 77 (15-11-1982)|Pag76-81|" Anibal ""sin título"" Mantecas, el abusón"|||
Pulgarcito 77 (15-11-1982)|Pag82-97|" ""El tambor"" (JAN)"|||
Pulgarcito 77 (15-11-1982)|Pag98-99| Pasatiempos|||
Pulgarcito 77 (15-11-1982)|Portada| Tom, Jerry y Tuffy|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Contraportada| Orejito sin título Correo Aéreo 107727 misma que Pág91| Orejito sin título Correo aéreo 106955 en Pulgarcito 22||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Contraportada| Orejito sin título Correo Aéreo 107727 misma que Pág91| Orejito sin título Correo aéreo 106955 en Pulgarcito 22||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág13| Chiste superior cameraman intrépido byVázquez; Chiste inferior Perro grande Busin|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág13| Chiste superior cameraman intrépido byVázquez; Chiste inferior Perro grande Busin|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág14-15| Los Pitufos sin título Pitufar la musculatura|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág14-15| Los Pitufos sin título Pitufar la musculatura|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág16-23| Rufo, El Perro de las Praderas sin título Helados Gratis 200442|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág16-23| Rufo, El Perro de las Praderas sin título Helados Gratis 200442|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág2 Pasatiempos cazador + mancheta de la revista||||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág2 Pasatiempos cazador + mancheta de la revista||||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág24-27| Cuentos Jan ojos punto Colección Heidi 6 El Hada del Mar|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág24-27| Cuentos Jan ojos punto Colección Heidi 6 El Hada del Mar|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág28-47| Sopa de Pitufos Episodio 3º y último|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág28-47| Sopa de Pitufos Episodio 3º y último|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág3-12| Tom y Jerry sin título El bote 200404|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág3-12| Tom y Jerry sin título El bote 200404|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág48-62| Pardo y Pardito sin título Perrito de Juguete|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág48-62| Pardo y Pardito sin título Perrito de Juguete|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág56-62| El oso Barny con Blas y Teddy sin título Inversiones 200394|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág56-62| El oso Barny con Blas y Teddy sin título Inversiones 200394|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág63| Pasatiempos ropa|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág63| Pasatiempos ropa|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág64-69| El professor Tragacanto sin título1 Estudiar en Festivo; sin título2 Limpiar|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág64-69| El professor Tragacanto sin título1 Estudiar en Festivo; sin título2 Limpiar|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pag70-73| Cinco Amiguetes sin título Tato dibuja una vaca|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pag70-73| Cinco Amiguetes sin título Tato dibuja una vaca|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág74-75| Jerry y Tuffy sin título Rodeando 107691|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág74-75| Jerry y Tuffy sin título Rodeando 107691|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pag76-81| Anibal sin título Pintando en el solar|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pag76-81| Anibal sin título Pintando en el solar|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pag82-97| Cuentos Jan ojos punto Colección Heidi 12 Sadko, El Rico Mercader|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pag82-97| Cuentos Jan ojos punto Colección Heidi 12 Sadko, El Rico Mercader|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág98| Chiste superior jirafa aduana explorador (¿Max, Gosset?); Chiste central mesa larga anónimo; Chiste inferior Computadora mala perdedora anónimo|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág98| Chiste superior jirafa aduana explorador (¿Max, Gosset?); Chiste central mesa larga anónimo; Chiste inferior Computadora mala perdedora anónimo|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág99| Pasatiempos pinta zonas punteadas|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Pág99| Pasatiempos pinta zonas punteadas|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Portada| Tom, Jerry y Tuffy Teléfono duchar + código de barras ISSN|||
Pulgarcito 78 (22/11/1982) Precio 75 pts|Portada| Tom, Jerry y Tuffy Teléfono duchar + código de barras ISSN|||
Pulgarcito 79 (29-11-1982)|AÑO II 75 pts.||||
Pulgarcito 79 (29-11-1982)|Pag100| Publicidad Bimbo|||
Pulgarcito 79 (29-11-1982)|Pag13| Pasatiempos|||
Pulgarcito 79 (29-11-1982)|Pag14-15|" Cacharrilandia ""sin título"" Cesta sorpresa"|||
Pulgarcito 79 (29-11-1982)|Pag16-23|" Rufo, el perro de las praderas ""sin título"" rodaje de película 200441"|||
Pulgarcito 79 (29-11-1982)|Pag2| Pasatiempos y cuadro de la revista|||
Pulgarcito 79 (29-11-1982)|Pag24-27|" ""El sapo"" (JAN)"|||
Pulgarcito 79 (29-11-1982)|Pag28-47|" Los Pitufos ""Pitufo verde y verde pitufo"" (1°episodio)"|||
Pulgarcito 79 (29-11-1982)|Pag3-12|" Tom y Jerry ""sin título"" Bajos de energía"|||
Pulgarcito 79 (29-11-1982)|Pag48-55|" El oso Barny con Blas y Teddy ""sin título"" Temporada de truchas 200463"|||
Pulgarcito 79 (29-11-1982)|Pag56-61|" Profesor Tragacanto ""sin título"" Jaimito serralibros + restos romanos"|||
Pulgarcito 79 (29-11-1982)|Pag62-68|" Pardo y Pardito ""sin título"" el conejo del sombrero 107726"|||
Pulgarcito 79 (29-11-1982)|Pag69| Pasatiempos|||
Pulgarcito 79 (29-11-1982)|Pag70-73|" Cinco Amiguetes ""sin título"" hoyo campestre (Cameo Segis y Olivio)"|||
Pulgarcito 79 (29-11-1982)|Pag74-79|" Anibal ""sin título"" Primo pesado"|||
Pulgarcito 79 (29-11-1982)|Pag80| Pasatiempos|||
Pulgarcito 79 (29-11-1982)|Pag81-96|" ""Pulgarcillo"" (JAN)"|||
Pulgarcito 79 (29-11-1982)|Pag97| 3 gags|||
Pulgarcito 79 (29-11-1982)|Pag98-99| Pasatiempos|||
Pulgarcito 80 (6 dic 1982)|pag02| pasatiempos y cuadro de revista|||
Pulgarcito 80 (6 dic 1982)|pag02| pasatiempos y cuadro de revista|||
Pulgarcito 80 (6 dic 1982)|pag03-12| Tom y Jerry (sin titulo) 200049|||
Pulgarcito 80 (6 dic 1982)|pag03-12| Tom y Jerry (sin titulo) 200049|||
Pulgarcito 80 (6 dic 1982)|pag100|" Publicidad ""Comansi"" Panda radio control"|||
Pulgarcito 80 (6 dic 1982)|pag100|" Publicidad ""Comansi"" Panda radio control "|||
Pulgarcito 80 (6 dic 1982)|pag13| pasatiempos|||
Pulgarcito 80 (6 dic 1982)|pag13| pasatiempos|||
Pulgarcito 80 (6 dic 1982)|pag14-15| Cacharrilandia (sin titulo) 11349|||
Pulgarcito 80 (6 dic 1982)|pag14-15| Cacharrilandia (sin titulo) 11349|||
Pulgarcito 80 (6 dic 1982)|pag16-23 |" ""El gnomo"" (parece un cuento dibujado por Jan)"|||
Pulgarcito 80 (6 dic 1982)|pag16-23 |" ""El gnomo"" (parece un cuento dibujado por Jan)"|||
Pulgarcito 80 (6 dic 1982)|pag24-43 |" Pitufos ""Pitufo verde y verde pitufo"" Episodio 2º"|||
Pulgarcito 80 (6 dic 1982)|pag24-43 |" Pitufos ""Pitufo verde y verde pitufo"" Episodio 2º"|||
Pulgarcito 80 (6 dic 1982)|pag44 | pasatiempos|||
Pulgarcito 80 (6 dic 1982)|pag44 | pasatiempos|||
Pulgarcito 80 (6 dic 1982)|pag45-55|" El oso Barny ""y el burrito Benny"" 200455"|||
Pulgarcito 80 (6 dic 1982)|pag45-55|" El oso Barny ""y el burrito Benny"" 200455"|||
Pulgarcito 80 (6 dic 1982)|pag56-61| Anibal (sin titulo)|||
Pulgarcito 80 (6 dic 1982)|pag56-61| Anibal (sin titulo)|||
Pulgarcito 80 (6 dic 1982)|pag62-69| Pardo y Pardito (sin titulo) 200398|||
Pulgarcito 80 (6 dic 1982)|pag62-69| Pardo y Pardito (sin titulo) 200398|||
Pulgarcito 80 (6 dic 1982)|pag70-75| El profesor Tragacanto (sin titulo)|||
Pulgarcito 80 (6 dic 1982)|pag70-75| El profesor Tragacanto (sin titulo)|||
Pulgarcito 80 (6 dic 1982)|pag76-83| Rufo, el perro de las praderas (sin titulo) 200443|||
Pulgarcito 80 (6 dic 1982)|pag76-83| Rufo, el perro de las praderas (sin titulo) 200443|||
Pulgarcito 80 (6 dic 1982)|pag84-85| Tom y Jerry (sin titulo) 107837|||
Pulgarcito 80 (6 dic 1982)|pag84-85| Tom y Jerry (sin titulo) 107837|||
Pulgarcito 80 (6 dic 1982)|pag86-89| Cinco Amiguetes (sin titulo)|||
Pulgarcito 80 (6 dic 1982)|pag86-89| Cinco Amiguetes (sin titulo)|||
Pulgarcito 80 (6 dic 1982)|pag90-97|" ""La Zanahoria"" (parece un cuento dibujado por Jan)"|||
Pulgarcito 80 (6 dic 1982)|pag90-97|" ""La Zanahoria"" (parece un cuento dibujado por Jan)"|||
Pulgarcito 80 (6 dic 1982)|pag98|" Publicidad de obsequio de fichas ""Fiel amigo"""|||
Pulgarcito 80 (6 dic 1982)|pag98|" Publicidad de obsequio de fichas ""Fiel amigo"""|||
Pulgarcito 80 (6 dic 1982)|pag99| pasatiempos|||
Pulgarcito 80 (6 dic 1982)|pag99| pasatiempos|||
Pulgarcito 80 (6 dic 1982)|Portada | Pitufos (aprófita)|||
Pulgarcito 80 (6 dic 1982)|Portada | Pitufos (aprófita)|||
Pulgarcito 81 (13-12-1982)|AÑO II 75 pts.||||
Pulgarcito 81 (13-12-1982)|AÑO II 75 pts.||||
Pulgarcito 81 (13-12-1982)|Pag15|" Orejito ""sin título"" planos caseta 107676"|||
Pulgarcito 81 (13-12-1982)|Pag15|" Orejito ""sin título"" planos caseta 107676"|||
Pulgarcito 81 (13-12-1982)|Pag16-23| El gorrión y sus hijitos (JAN)|||
Pulgarcito 81 (13-12-1982)|Pag16-23| El gorrión y sus hijitos (JAN)|||
Pulgarcito 81 (13-12-1982)|Pag2| Pasatiempos y cuadro de la revista|||
Pulgarcito 81 (13-12-1982)|Pag2| Pasatiempos y cuadro de la revista|||
Pulgarcito 81 (13-12-1982)|Pag24-43|" Los Pitufos ""Pitufo verde y verde pitufo"" (3°episodio)"|||
Pulgarcito 81 (13-12-1982)|Pag24-43|" Los Pitufos ""Pitufo verde y verde pitufo"" (3°episodio)"|||
Pulgarcito 81 (13-12-1982)|Pag3-14|" Tom y Jerry ""sin título"" Tom cazador 107715"|||
Pulgarcito 81 (13-12-1982)|Pag3-14|" Tom y Jerry ""sin título"" Tom cazador 107715"|||
Pulgarcito 81 (13-12-1982)|Pag44-54|" El oso Barny y el burrito Benny ""sin título"" alubias saltarinas 200409"|||
Pulgarcito 81 (13-12-1982)|Pag44-54|" El oso Barny y el burrito Benny ""sin título"" alubias saltarinas 200409"|||
Pulgarcito 81 (13-12-1982)|Pag55| Publicidad Bimbo|||
Pulgarcito 81 (13-12-1982)|Pag55| Publicidad Bimbo|||
Pulgarcito 81 (13-12-1982)|Pag56-59|" Cinco Amiguetes ""sin título"" sueño nevado"|||
Pulgarcito 81 (13-12-1982)|Pag56-59|" Cinco Amiguetes ""sin título"" sueño nevado"|||
Pulgarcito 81 (13-12-1982)|Pag60-65|" Anibal ""sin título"" toro con ruedas"|||
Pulgarcito 81 (13-12-1982)|Pag60-65|" Anibal ""sin título"" toro con ruedas"|||
Pulgarcito 81 (13-12-1982)|Pag66-73|" Pardo y Pardito ""sin título"" filete de recompensa 200402"|||
Pulgarcito 81 (13-12-1982)|Pag66-73|" Pardo y Pardito ""sin título"" filete de recompensa 200402"|||
Pulgarcito 81 (13-12-1982)|Pag74| Pasatiempos|||
Pulgarcito 81 (13-12-1982)|Pag74| Pasatiempos|||
Pulgarcito 81 (13-12-1982)|Pag75-76|" Ficha 1 Fiel Amigo ""Pastor Alemán"""|||
Pulgarcito 81 (13-12-1982)|Pag75-76|" Ficha 1 Fiel Amigo ""Pastor Alemán"""|||
Pulgarcito 81 (13-12-1982)|Portada| Tom, Jerry y Tuffy|||
Pulgarcito 81 (13-12-1982)|Portada| Tom, Jerry y Tuffy|||
Pulgarcito 82 (20-12-1982)|AÑO II 75 pts.||||
Pulgarcito 82 (20-12-1982)|AÑO II 75 pts.||||
Pulgarcito 82 (20-12-1982)|Pag14-21| El borriquillo (JAN)|||
Pulgarcito 82 (20-12-1982)|Pag14-21| El borriquillo (JAN)|||
Pulgarcito 82 (20-12-1982)|Pag2| Pasatiempos y cuadro de la revista|||
Pulgarcito 82 (20-12-1982)|Pag2| Pasatiempos y cuadro de la revista|||
Pulgarcito 82 (20-12-1982)|Pag22| Pasatiempos|||
Pulgarcito 82 (20-12-1982)|Pag22| Pasatiempos|||
Pulgarcito 82 (20-12-1982)|Pag23-43|" Los Pitufos ""Los Pitufos Olímpicos"" (1°episodio)"|||
Pulgarcito 82 (20-12-1982)|Pag23-43|" Los Pitufos ""Los Pitufos Olímpicos"" (1°episodio)"|||
Pulgarcito 82 (20-12-1982)|Pag3-13|" Tom y Jerry ""sin título"" trastadas de martes y 13 200334"|||
Pulgarcito 82 (20-12-1982)|Pag3-13|" Tom y Jerry ""sin título"" trastadas de martes y 13 200334"|||
Pulgarcito 82 (20-12-1982)|Pag44-52|" El oso Barny con Blas y Teddy ""sin título"" construyendo una cabaña 200157"|||
Pulgarcito 82 (20-12-1982)|Pag44-52|" El oso Barny con Blas y Teddy ""sin título"" construyendo una cabaña 200157"|||
Pulgarcito 82 (20-12-1982)|Pag53| Pasatiempos|||
Pulgarcito 82 (20-12-1982)|Pag53| Pasatiempos|||
Pulgarcito 82 (20-12-1982)|Pag54-57|" Cinco Amiguetes ""sin título"" debate verano-invernal"|||
Pulgarcito 82 (20-12-1982)|Pag54-57|" Cinco Amiguetes ""sin título"" debate verano-invernal"|||
Pulgarcito 82 (20-12-1982)|Pag58-59| Pasatiempos|||
Pulgarcito 82 (20-12-1982)|Pag58-59| Pasatiempos|||
Pulgarcito 82 (20-12-1982)|Pag60-65|" Anibal ""sin título"" hoyo trampa + concurso puntería"|||
Pulgarcito 82 (20-12-1982)|Pag60-65|" Anibal ""sin título"" hoyo trampa + concurso puntería"|||
Pulgarcito 82 (20-12-1982)|Pag66| Pasatiempos|||
Pulgarcito 82 (20-12-1982)|Pag66| Pasatiempos|||
Pulgarcito 82 (20-12-1982)|Pag67-72|" Pardo y Pardito ""sin título"" cogiendo zapatos viejos 107722"|||
Pulgarcito 82 (20-12-1982)|Pag67-72|" Pardo y Pardito ""sin título"" cogiendo zapatos viejos 107722"|||
Pulgarcito 82 (20-12-1982)|Pag73| Pasatiempos|||
Pulgarcito 82 (20-12-1982)|Pag73| Pasatiempos|||
Pulgarcito 82 (20-12-1982)|Pag74-81|" Rufo, el perro de las praderas ""sin título"" lección ciencias naturales"|||
Pulgarcito 82 (20-12-1982)|Pag74-81|" Rufo, el perro de las praderas ""sin título"" lección ciencias naturales"|||
Pulgarcito 82 (20-12-1982)|Pag82-83| Pasatiempos|||
Pulgarcito 82 (20-12-1982)|Pag82-83| Pasatiempos|||
Pulgarcito 82 (20-12-1982)|Pag84-89|" Profesor Tragacanto ""sin título"" un 10 equivocado a Jaimito + oferta universitaria"|||
Pulgarcito 82 (20-12-1982)|Pag84-89|" Profesor Tragacanto ""sin título"" un 10 equivocado a Jaimito + oferta universitaria"|||
Pulgarcito 82 (20-12-1982)|Pag90-97| El Rey rana (JAN)|||
Pulgarcito 82 (20-12-1982)|Pag90-97| El Rey rana (JAN)|||
Pulgarcito 82 (20-12-1982)|Pag98| Pasatiempos|||
Pulgarcito 82 (20-12-1982)|Pag98| Pasatiempos|||
Pulgarcito 82 (20-12-1982)|Pag99-100|" Ficha 2 Fiel Amigo ""Beagle"""|||
Pulgarcito 82 (20-12-1982)|Pag99-100|" Ficha 2 Fiel Amigo ""Beagle"""|||
Pulgarcito 82 (20-12-1982)|Portada| Tom, Jerry y Tuffy|||
Pulgarcito 82 (20-12-1982)|Portada| Tom, Jerry y Tuffy|||
Pulgarcito 83 (27-12-1982)|AÑO II 75 pts.||||
Pulgarcito 83 (27-12-1982)|AÑO II 75 pts.||||
Pulgarcito 83 (27-12-1982)|Pag13| Pasatiempos|||
Pulgarcito 83 (27-12-1982)|Pag13| Pasatiempos|||
Pulgarcito 83 (27-12-1982)|Pag14-21| Esmeraldina (JAN)|||
Pulgarcito 83 (27-12-1982)|Pag14-21| Esmeraldina (JAN)|||
Pulgarcito 83 (27-12-1982)|Pag2| Pasatiempos y cuadro de la revista|||
Pulgarcito 83 (27-12-1982)|Pag2| Pasatiempos y cuadro de la revista|||
Pulgarcito 83 (27-12-1982)|Pag22| Pasatiempos|||
Pulgarcito 83 (27-12-1982)|Pag22| Pasatiempos|||
Pulgarcito 83 (27-12-1982)|Pag23-42|" Los Pitufos ""Los Pitufos Olímpicos"" (2°episodio)"|||
Pulgarcito 83 (27-12-1982)|Pag23-42|" Los Pitufos ""Los Pitufos Olímpicos"" (2°episodio)"|||
Pulgarcito 83 (27-12-1982)|Pag3-12|" Tom y Jerry ""sin título"" el día de Navidad107687"|||
Pulgarcito 83 (27-12-1982)|Pag3-12|" Tom y Jerry ""sin título"" el día de Navidad107687"|||
Pulgarcito 83 (27-12-1982)|Pag43| Pasatiempos|||
Pulgarcito 83 (27-12-1982)|Pag43| Pasatiempos|||
Pulgarcito 83 (27-12-1982)|Pag44-51|" El oso Barny con Blas y Teddy ""sin título"" gallo friolero 200456"|||
Pulgarcito 83 (27-12-1982)|Pag44-51|" El oso Barny con Blas y Teddy ""sin título"" gallo friolero 200456"|||
Pulgarcito 83 (27-12-1982)|Pag52-55|" Cinco Amiguetes ""sin título"" el escondite de Pirata"|||
Pulgarcito 83 (27-12-1982)|Pag52-55|" Cinco Amiguetes ""sin título"" el escondite de Pirata"|||
Pulgarcito 83 (27-12-1982)|Pag56-63|" Orejito ""sin título"" León, el perro matón 107889"|||
Pulgarcito 83 (27-12-1982)|Pag56-63|" Orejito ""sin título"" León, el perro matón 107889"|||
Pulgarcito 83 (27-12-1982)|Pag64-65| Pasatiempos|||
